line_number,log_level,content_type,priority,manual_annotation_needed,original_log,category,message
7702,UNKNOWN,stack_exception,1,True,at org.springframework.security.config.web.server.ServerHttpSecurity.build(ServerHttpSecurity.java:1676) ~[spring-security-config-6.5.0.jar:6.5.0],stack_exception,7702
456,UNKNOWN,stack_exception,1,True,at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:603),stack_exception,456
7456,UNKNOWN,stack_exception,1,True,at org.springframework.beans.BeanUtils.instantiateClass(BeanUtils.java:222) ~[spring-beans-6.2.7.jar:6.2.7],stack_exception,7456
7517,UNKNOWN,stack_exception,1,True,at org.springframework.boot.context.properties.PropertyMapper$Source.to(PropertyMapper.java:294) ~[spring-boot-3.5.0.jar:3.5.0],stack_exception,7517
7799,UNKNOWN,stack_exception,1,True,at org.gradle.internal.buildtree.DefaultBuildTreeWorkPreparer.scheduleRequestedTasks(DefaultBuildTreeWorkPreparer.java:36),stack_exception,7799
335,UNKNOWN,stack_exception,1,True,at org.gradle.internal.execution.steps.IdentifyStep.execute(IdentifyStep.java:48),stack_exception,335
6303,UNKNOWN,stack_exception,1,True,at org.springframework.aop.framework.autoproxy.AbstractAutoProxyCreator.buildProxy(AbstractAutoProxyCreator.java:519),stack_exception,6303
2784,UNKNOWN,stack_exception,1,True,at org.springframework.boot.http.client.ClientHttpRequestFactoryBuilder.detect(ClientHttpRequestFactoryBuilder.java:218),stack_exception,2784
17644,ERROR,stack_exception,1,True,2025-03-03T16:30:23.127+02:00 ERROR 6800 --- [           main] o.s.b.d.LoggingFailureAnalysisReporter   :,stack_exception,17644
24470,UNKNOWN,stack_exception,1,True,at org.gradle.internal.dispatch.ContextClassLoaderDispatch.dispatch(ContextClassLoaderDispatch.java:33),stack_exception,24470
1356,ERROR,stack_exception,1,True,[ERROR] Failures:,stack_exception,1356
7324,UNKNOWN,stack_exception,1,True,at org.gradle.internal.buildprocess.execution.SessionFailureReportingActionExecutor.execute(SessionFailureReportingActionExecutor.java:51),stack_exception,7324
1168,UNKNOWN,stack_exception,1,True,at java.base/java.lang.reflect.Method.invoke(Method.java:569),stack_exception,1168
7486,UNKNOWN,stack_exception,1,True,at org.gradle.initialization.VintageBuildModelController.prepareToScheduleTasks(VintageBuildModelController.java:71),stack_exception,7486
6923,UNKNOWN,stack_exception,1,True,at org.gradle.api.internal.project.DefaultProjectStateRegistry$ProjectStateImpl.lambda$applyToMutableState$1(DefaultProjectStateRegistry.java:411),stack_exception,6923
22762,INFO,stack_exception,1,True,"@edudar-chwy I'd still welcome some information about your setup so that we can be sure that any fix addresses your problem too."",unknown,github_issue,spring-projects/spring-boot,44052,java.lang.ClassCastException when using default management security with WebFlux and health probes enabled,https://github.com/spring-projects/spring-boot/issues/44052",stack_exception,22762
24356,UNKNOWN,stack_exception,1,True,at org.springframework.core.env.AbstractPropertyResolver.resolveRequiredPlaceholders(AbstractPropertyResolver.java:226) ~[spring-core-6.2.0.jar:6.2.0],stack_exception,24356
6862,UNKNOWN,stack_exception,1,True,at com.gargoylesoftware.htmlunit.html.HtmlPage.loadJavaScriptFromUrl(HtmlPage.java:1153),stack_exception,6862
16095,ERROR,stack_exception,1,True,native-query-error3-review-1  | 	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:346),stack_exception,16095
24453,UNKNOWN,stack_exception,1,True,at java.base/jdk.internal.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45),stack_exception,24453
5877,UNKNOWN,stack_exception,1,True,at spring.boot.test@3.5.0/org.springframework.boot.test.context.SpringBootContextLoader.loadContext(SpringBootContextLoader.java:144) ~[spring-boot-test-3.5.0.jar:?],stack_exception,5877
7693,UNKNOWN,stack_exception,1,True,at com.gargoylesoftware.htmlunit.WebClient.getPage(WebClient.java:534),stack_exception,7693
10398,UNKNOWN,stack_exception,1,True,at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374) ~[spring-security-web-6.4.1.jar:6.4.1],stack_exception,10398
14701,UNKNOWN,stack_exception,1,True,at io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:724),stack_exception,14701
12975,UNKNOWN,stack_exception,1,True,at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374) ~[spring-security-web-6.4.0-M4.jar:6.4.0-M4],stack_exception,12975
4031,UNKNOWN,stack_exception,1,True,at org.thymeleaf.engine.OpenElementTag.beHandled(OpenElementTag.java:205) ~[thymeleaf-3.1.3.RELEASE.jar:3.1.3.RELEASE],stack_exception,4031
17550,UNKNOWN,stack_exception,1,True,at java.base/jdk.internal.loader.BuiltinClassLoader.loadClass(BuiltinClassLoader.java:641),stack_exception,17550
6270,UNKNOWN,stack_exception,1,True,*__________Mono.defer ⇢ at org.springframework.web.server.handler.DefaultWebFilterChain.filter(DefaultWebFilterChain.java:106),stack_exception,6270
8701,ERROR,stack_exception,1,True,"logger.error(""""Failed to resolve addresses"""", e)",stack_exception,8701
587,UNKNOWN,stack_exception,1,True,at org.springframework.beans.factory.support.DefaultListableBeanFactory.getBean(DefaultListableBeanFactory.java:382),stack_exception,587
17722,ERROR,stack_exception,1,True,"2025-03-03T19:44:39.943+02:00  INFO 9636 --- [           main] .s.b.a.l.ConditionEvaluationReportLogger :"",unknown,github_issue,spring-projects/spring-boot,44508,List Environment Variable Binding Error in SpringBoot 3.4.0,https://github.com/spring-projects/spring-boot/issues/44508",stack_exception,17722
5702,UNKNOWN,stack_exception,1,True,"2025-07-25T01:40:00.832930,This is small polish add assertion to `setRedirectStrategy` of `AbstractAuthenticationTargetUrlRequestHandler` to prevent `NullPointnerException`.,unknown,github_issue,spring-projects/spring-security,16557,Polish AbstractAuthenticationTargetUrlRequestHandler,https://github.com/spring-projects/spring-security/pull/16557",stack_exception,5702
6007,UNKNOWN,stack_exception,1,True,at org.junit.platform.engine@1.13.1/org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:101) ~[junit-platform-engine-1.13.1.jar:?],stack_exception,6007
19355,UNKNOWN,stack_exception,1,True,at java.base/java.util.concurrent.FutureTask.report(FutureTask.java:122) ~[na:na],stack_exception,19355
13320,UNKNOWN,stack_exception,1,True,at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:335) ~[spring-beans-6.1.18-SNAPSHOT.jar:6.1.18-SNAPSHOT],stack_exception,13320
13975,UNKNOWN,stack_exception,1,True,at org.hibernate.service.internal.AbstractServiceRegistryImpl.getService(AbstractServiceRegistryImpl.java:215),stack_exception,13975
538,UNKNOWN,stack_exception,1,True,at org.springframework.beans.factory.support.ConstructorResolver.instantiate(ConstructorResolver.java:657),stack_exception,538
10766,UNKNOWN,stack_exception,1,True,at org.springframework.boot.devtools.restart.RestartLauncher.run(RestartLauncher.java:50),stack_exception,10766
11909,UNKNOWN,stack_exception,1,True,at org.gradle.internal.operations.DefaultBuildOperationRunner$2.execute(DefaultBuildOperationRunner.java:66),stack_exception,11909
1540,UNKNOWN,stack_exception,1,True,at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164),stack_exception,1540
22383,UNKNOWN,stack_exception,1,True,at co.elastic.clients.transport.ElasticsearchTransportBase.getApiResponse(ElasticsearchTransportBase.java:367),stack_exception,22383
4581,ERROR,stack_exception,1,True,"response.sendError(HttpServletResponse.SC_FORBIDDEN,",stack_exception,4581
18529,UNKNOWN,stack_exception,1,True,at org.springframework.web.filter.CorsFilter.doFilterInternal(CorsFilter.java:91) ~[spring-web-6.1.8.jar:6.1.8],stack_exception,18529
1276,ERROR,stack_exception,1,True,"[ERROR] Tests run: 18, Failures: 6, Errors: 0, Skipped: 0, Time elapsed: 0.560 s <<< FAILURE! -- in com.christdoes.notaris.web.rest.UserProfileResourceIT",stack_exception,1276
24244,UNKNOWN,stack_exception,1,True,> 	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1417),stack_exception,24244
17418,ERROR,stack_exception,1,True,org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'entityManagerFactory' defined in class path resource [org/springframework/boot/autoconfigure/orm/jpa/HibernateJpaConfiguration.class]: Failed to initialize dependency 'flywayInitializer' of LoadTimeWeaverAware bean 'entityManagerFactory': Error creating bean with name 'flywayInitializer' defined in class path resource [org/springframework/boot/autoconfigure/flyway/FlywayAutoConfiguration$FlywayConfiguration.class]: Unsupported Database: PostgreSQL 15.12,stack_exception,17418
1318,ERROR,stack_exception,1,True,at org.springframework.test.util.AssertionErrors.assertEquals(AssertionErrors.java:128),stack_exception,1318
9073,UNKNOWN,stack_exception,1,True,"at runLoop.add.once (file:///home/.nvm/versions/node/v18.20.3/lib/node_modules/generator-jhipster/node_modules/yeoman-environment/dist/environment-base.js:395:23)"",unknown,github_issue,jhipster/generator-jhipster,27944,JHipster generator can't regenerate a jdl change (using issue for one or more Application JDLs),https://github.com/jhipster/generator-jhipster/issues/27944",stack_exception,9073
5256,ERROR,stack_exception,1,True,"2025-07-25T23:21:18.768219,""Seemed to be related only to liquibase inserting fake data at these two databases. When passing :00 as seconds for the fake data, it works for React (as it then sets the input value properly when editing entity elements making the form be submittable without validation errors) and also for the insertion of fake data by liquibase."",unknown,github_issue,jhipster/generator-jhipster,28474,Add support for plain Time fields,https://github.com/jhipster/generator-jhipster/pull/28474",stack_exception,5256
4725,UNKNOWN,stack_exception,1,True,at org.ehcache.impl.internal.store.heap.OnHeapStore.put(OnHeapStore.java:365),stack_exception,4725
27560,UNKNOWN,stack_exception,1,True,at org.apache.hc.client5.http.impl.classic.InternalHttpClient.doExecute(InternalHttpClient.java:177),stack_exception,27560
27422,UNKNOWN,stack_exception,1,True,at io.netty.handler.codec.dns.DatagramDnsQueryEncoder.encode(DatagramDnsQueryEncoder.java:32),stack_exception,27422
19022,UNKNOWN,stack_exception,1,True,*__________Mono.flatMap ⇢ at org.springframework.security.web.server.authentication.AuthenticationWebFilter.authenticate(AuthenticationWebFilter.java:125),stack_exception,19022
22541,UNKNOWN,stack_exception,1,True,at org.springframework.security.web.access.intercept.RequestMatcherDelegatingAuthorizationManager.check(RequestMatcherDelegatingAuthorizationManager.java:49) ~[spring-security-web-6.4.2.jar:6.4.2],stack_exception,22541
12954,UNKNOWN,stack_exception,1,True,at org.springframework.web.servlet.FrameworkServlet.doGet(FrameworkServlet.java:903) ~[spring-webmvc-6.2.0-RC1.jar:6.2.0-RC1],stack_exception,12954
18887,DEBUG,stack_exception,1,True,"2025-07-25T00:40:26.021965,""Exception occurred: org.apache.kafka.common.config.ConfigException: Invalid value org.springframework.boot.autoconfigure.kafka.SslBundleSslEngineFactory for configuration ssl.engine.factory.class: Class org.springframework.boot.autoconfigure.kafka.SslBundleSslEngineFactory could not be found.. Stack Trace: [org.apache.kafka.common.config.ConfigDef.parseType(ConfigDef.java:778), org.apache.kafka.common.config.ConfigDef.parseValue(ConfigDef.java:531), org.apache.kafka.common.config.ConfigDef.parse(ConfigDef.java:524), org.apache.kafka.common.config.AbstractConfig.<init>(AbstractConfig.java:114), org.apache.kafka.common.config.AbstractConfig.<init>(AbstractConfig.java:134), org.apache.kafka.clients.producer.ProducerConfig.<init>(ProducerConfig.java:643), org.apache.kafka.clients.producer.KafkaProducer.<init>(KafkaProducer.java:295), org.springframework.kafka.core.DefaultKafkaProducerFactory.createRawProducer(DefaultKafkaProducerFactory.java:944), org.springframework.kafka.core.DefaultKafkaProducerFactory.createKafkaProducer(DefaultKafkaProducerFactory.java:826), org.springframework.kafka.core.DefaultKafkaProducerFactory.doCreateProducer(DefaultKafkaProducerFactory.java:793), org.springframework.kafka.core.DefaultKafkaProducerFactory.createProducer(DefaultKafkaProducerFactory.java:768), org.springframework.kafka.core.DefaultKafkaProducerFactory.createProducer(DefaultKafkaProducerFactory.java:762), org.springframework.kafka.core.KafkaTemplate.getTheProducer(KafkaTemplate.java:976), org.springframework.kafka.core.KafkaTemplate.doSend(KafkaTemplate.java:828), org.springframework.kafka.core.KafkaTemplate.observeSend(KafkaTemplate.java:805), org.springframework.kafka.core.KafkaTemplate.send(KafkaTemplate.java:608),"",unknown,github_issue,spring-projects/spring-boot,44414,Kafka message sending fails with 'class SslBundleSslEngineFactory could not be found',https://github.com/spring-projects/spring-boot/issues/44414",stack_exception,18887
20675,UNKNOWN,stack_exception,1,True,at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:74) ~[tomcat-embed-core-10.1.24.jar:10.1.24],stack_exception,20675
28057,UNKNOWN,stack_exception,1,True,at java.lang.Thread.run(java.base@21.0.5/Thread.java:1583),stack_exception,28057
14884,UNKNOWN,stack_exception,1,True,"2025-07-25T01:53:54.876181,public SecurityFilterChain securityFilterChain(HttpSecurity http) throws Exception {,unknown,github_issue,spring-projects/spring-security,15710,loginProcessingUrl not working help me!,https://github.com/spring-projects/spring-security/issues/15710",stack_exception,14884
28682,UNKNOWN,stack_exception,1,True,#6 24.30        at org.hibernate.validator.internal.util.privilegedactions.GetDeclaredMethods.run(GetDeclaredMethods.java:17),stack_exception,28682
13733,UNKNOWN,stack_exception,1,True,at org.springframework.beans.factory.support.SimpleInstantiationStrategy.instantiate(SimpleInstantiationStrategy.java:168) ~[spring-beans-6.2.0-RC1.jar:6.2.0-RC1],stack_exception,13733
23387,UNKNOWN,stack_exception,1,True,at java.base/sun.security.jca.GetInstance.getInstance(GetInstance.java:236) ~[na:na],stack_exception,23387
4792,UNKNOWN,stack_exception,1,True,at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:564) ~[tomcat-embed-core-10.1.41.jar:6.0],stack_exception,4792
16665,UNKNOWN,stack_exception,1,True,at org.springframework.web.servlet.handler.HandlerMappingIntrospector.lambda$createCacheFilter$3(HandlerMappingIntrospector.java:195) ~[spring-webmvc-6.1.6.jar:6.1.6],stack_exception,16665
21652,UNKNOWN,stack_exception,1,True,at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1014),stack_exception,21652
11700,UNKNOWN,stack_exception,1,True,"at java.lang.Object.wait(java.base@17.0.13/Native Method)"",unknown,github_issue,spring-projects/spring-boot,45285,process-aot  stuck,https://github.com/spring-projects/spring-boot/issues/45285",stack_exception,11700
22543,UNKNOWN,stack_exception,1,True,at org.springframework.security.authorization.AuthorizationManager.authorize(AuthorizationManager.java:69) ~[spring-security-core-6.4.2.jar:6.4.2],stack_exception,22543
24465,UNKNOWN,stack_exception,1,True,at java.base@17.0.2/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77),stack_exception,24465
